URL,name,Comments,comment_star,
https://www vitals com/doctors/Dr_Rahul_Sakhuja_2 html, Rahul A Sakhuja ,This physician is a breath of fresh air He could set an example of patient care for a lot of other physicians out there His bedside manner time he takes with patients and their families is something that is not seen that often anymore by most of the medical profession Would highly recommend him to anyone that has cardiac issues ,5,
https://www vitals com/doctors/Dr_Andrew_Powell html, Andrew J Powell ,Best doctor ever He is super good with kids ,5,
https://www vitals com/doctors/Dr_Andrew_Powell html, Andrew J Powell ,Postponed our son's heart surgery and sent us home 5 days later our son died of Congestive Heart Failure Would give him negative rating if site allowed it ,1,
https://www vitals com/doctors/Dr_Walid_Saber html, Walid S Saber ,Dr saber knows everything about has all my records knows everything I have been through sorry I had to give him all my records  but he really listens next visit will be easier as I told him everything now at least we are on first base and I can follow all his steps I fully recommend him for everyone I am surprised he is accepting patients he is so busy with probably no life  but he spends time with you and explains everything understand me this is only a first visit and quickly gave me 3 appts  so he can get to see everthing ,5,
https://www vitals com/doctors/Dr_Walid_Saber html, Walid S Saber ,Dr Saber was called in when I was a patient in Memorial Hospital and after discussing with me the procedure he was going to do I agreed Now 2 other Doctors had tried to open my arteries but left me with blistering of my lower extremities Dr Saber did an awesome job and For the past 4 years now I have not had any blistering He is the only Doctor who cared enough to come into my room right after the surgery to explain in detail what he had done I can not say enough about this Great Doctor all I can say is without his surgery I probably would be dead by now I thank you Dr Saber from the bottom of my heart Dr Saber's nurse Briana is a wonderful person who always helps me whenever I call,5,
https://www vitals com/doctors/Dr_Barry_Sharaf html, Barry L Sharaf ,He is a very good doctor very compassionate save my mother's life,5,
https://www vitals com/doctors/Dr_Barry_Sharaf html, Barry L Sharaf ,I have been going to Dr Sharaf since 2005 and would not feel safe with anyone else as he is the best in the business That's why I'm still here,5,
https://www vitals com/doctors/Dr_Barry_Sharaf html, Barry L Sharaf ,Prayers2you,5,
https://www vitals com/doctors/Dr_Barry_Sharaf html, Barry L Sharaf ,Outstanding cardiologist Explains everything clearly is courteous to patients and has a very quick wit and great sense of humor If it had not been for Dr Sharaf I would not be alive to type this review ,5,
https://www vitals com/doctors/Dr_Lloyd_Feit html, Lloyd R Feit ,Dr Feit was brought in on my case when I was pregnant with my second daughter We had a long battle with the baby and her heart and Dr Feit was there by our side 1 000 When the future of our little fighter was revealed Dr Feit was affected about her future as well as her parents When we lost her he came right up to our hosptal room to see us and showed such care and compassion He diagnosed the problem with our little girl and went above and beyond his call of duty We rate this doctor with 5 gold stars and highly recommend him to ANYONE who needs a pedi cardiologist Dr Feit is THE BEST ,5,
https://www vitals com/doctors/Dr_Liwen_Tang html, Liwen Tang ,She is a caring doctor spends time with me,5,
https://www vitals com/doctors/Dr_Liwen_Tang html, Liwen Tang ,She is a caring doctor spends time with me,5,
https://www vitals com/doctors/Dr_Liwen_Tang html, Liwen Tang ,very caring spent time with us,5,
https://www vitals com/doctors/Dr_Liwen_Tang html, Liwen Tang ,Didn't know why we were there and didn't look at any records I brought from an outside facility regarding why we were there She never asked any medical history or explained tests that were done why they were done and if they were normal but made sure to say we needed a follow up appointment ,2,
https://www vitals com/doctors/Dr_Liwen_Tang html, Liwen Tang ,She was more concerned with my sons weight and not gaining enough for her fast enough than his overall health and his heart was inflamed and she never informed me while the other cardiologist who sees my son looked at the exact same echocardiogram as she did and told me his heart was inflamed and they needed to do my sons operation to fix his heart with in a few weeks She never showed concern for his heart to be inflamed at 1 1/2 months and/or that his valves were now leaking  they were perfectly fine at birth ,1,
https://www vitals com/doctors/Dr_Salim_M_Jabbour html, Salim M Jabbour,Very knowledgeable physician,5,
https://www vitals com/doctors/Dr_Salim_M_Jabbour html, Salim M Jabbour,Dr Jabbour is the most caring and thoughtful doctor I have ever encountered He is a no nonsense kind of person and his agenda is medicine only Don't expect chit chat or small talk He has been my doctor for decades and I owe my life to him being under his care He is truly the best ,5,
https://www vitals com/doctors/Dr_Salim_M_Jabbour html, Salim M Jabbour,He is the best of the best He save my life very caring of his patient surrounding them ask them always how they are doing and how they are feeling ,5,
https://www vitals com/doctors/Dr_Salim_M_Jabbour html, Salim M Jabbour,I am very unhappy with this DR bedside manner he was very uncaring and insensative to my needs to feel comforted with the results and diagnoises of my sickness,2,
https://www vitals com/doctors/Dr_John_Triedman html, John K Triedman ,the wait time was about an hour after we were in the office NOT in the waiting room everything else was fine,4,
https://www vitals com/doctors/Dr_Jane_Newburger html, Jane W Newburger ,We have been with Dr Newburger for 11 years because of our daughter's congenital heart defect After consulting with quite a few other cardiologists we finally hit upon Dr Newburger and knew that she was the one we could trust Prior to my daughter's surgery I inundated Newburger with anxious emails She made me feel like I was her only patient She answered my emails the same day always in a helpful and informative way addressing all my concerns and pulling strings when she could so I would be satisfied I have the utmost respect for her intelligence knowledge and caring manner She is always there for us and is an incredibly fine doctor I cannot recommend her more highly ,5,
https://www vitals com/doctors/Dr_Kathy_Jenkins html, Kathy J Jenkins ,saved my son's life  Can't say enough or begin to thank her enough as his cardiologist and as an advocate for him and our family during that horrible time She gave us the best gift anyone could possibly have given us ,5,
https://www vitals com/doctors/Dr_Kathy_Jenkins html, Kathy J Jenkins ,I have been a long time patient of Dr Jenkins having first gone to her at a very young age when she was the best in the country at what she does And I will admit that after more than a decade of seeing her up to 4 times a year there are few who match her skills clinically I will also admit that after more than a decade as her patient I have been worn thin While she is a brilliant doctor and has done research that has changed and saved many lives including my own I do not think I can handle another office visit with her For years I have tolerated apathy callousness and an unwillingness  perhaps even an inability  to understand me as a person instead of just a malfunctioning heart or series of numbers As a child I accepted it as part of the overall unpleasant experience of going to see my cardiologist but as an adult I realize that the weeks of anxiety leading up to and following each appointment is not normal or acceptable and am in the process of transferring to an adult cardiologist I refuse to believe that in the 10+ years since I first began seeing Dr Jenkins someone has not come along to match her skill and outshine her bedside manor If you have the opportunity I strongly suggest seeking that person out P S Terry the nurse practitioner that works with her has been nothing but charming kind and understanding for as long as I've been seeing Dr Jenkins This review is not at all reflective of her and if possible I would continue seeing Terry independently ,2,
